order_item_id,order_id,book_id,quantity,subtotal
1076,9085,936,3,90.26
1077,2337,749,5,130.45
1078,4601,151,5,55.46
1079,8483,580,1,100.17
1080,1106,643,5,19.84
1081,5866,744,3,29.09
1082,878,347,4,94.64
1083,5,33,4,76.48
1084,3333,75,2,73.71
1085,6877,353,3,5.82
1086,8386,694,3,58.24
1087,8431,282,5,61.84
1088,853,166,2,26.91
1089,1929,827,1,143.56
1090,8844,575,2,77.66
1091,8809,509,2,148.26
1092,426,430,4,102.46
1093,4257,33,1,132.9
1094,7616,361,2,135.98
1095,8176,599,2,37.92
1096,4261,120,1,114.34
1097,8113,559,5,86.95
1098,7340,208,4,97.25
1099,3116,617,5,72.17
1100,7504,884,4,40.98
1101,5,676,4,118.66
1102,6581,905,5,88.02
1103,2887,865,3,149.96
1104,1006,363,1,130.14
1105,1052,45,3,51.58
1106,4185,487,5,146.92
1107,4353,598,4,133.91
1108,2054,815,1,45.23
1109,390,176,2,126.78
1110,7221,108,2,67.91
1111,9334,569,4,74.18
1112,2590,559,4,76.73
1113,5772,174,1,34.35
1114,7068,656,2,149.85
1115,1925,163,2,117.42
1116,5853,9,5,83.47
1117,126,709,1,24.72
1118,4847,46,2,134.55
1119,9270,184,3,87.68
1120,5818,623,4,140.48
1121,8279,78,5,36.71
1122,4263,844,5,47.62
1123,4257,576,1,70.3
1124,6668,231,5,54.67
1125,5115,118,1,71.55
1126,2196,347,4,45.65
1127,4852,242,3,131.87
1128,7329,599,5,56.0
1129,4664,541,1,7.71
1130,5914,839,1,50.55
1131,6834,345,1,139.12
1132,4342,938,4,34.49
1133,7043,588,2,139.21
1134,7302,497,3,136.72
1135,7881,939,2,65.68
1136,730,272,2,46.28
1137,1257,952,3,8.24
1138,7430,404,4,19.87
1139,3719,935,3,17.19
1140,8568,61,4,147.73
1141,785,373,4,144.77
1142,5309,858,5,132.87
1143,5362,333,4,10.92
1144,3746,867,5,100.9
1145,3735,425,4,95.37
1146,2311,451,4,26.45
1147,9510,409,1,55.69
1148,7764,686,5,17.83
1149,7680,132,4,112.76
1150,7385,349,3,42.2
1151,1815,939,3,53.85
1152,5098,257,4,91.35
1153,1666,859,5,74.59
1154,6422,536,2,7.37
1155,8230,814,4,37.16
1156,4836,766,3,36.26
1157,215,971,5,80.08
1158,2604,281,1,92.69
1159,9977,175,5,138.11
1160,8571,797,4,32.61
1161,5951,42,2,75.84
1162,2154,730,4,143.23
1163,9592,501,5,81.92
1164,4687,973,5,60.46
1165,1286,231,5,144.53
1166,8307,229,4,82.26
1167,5087,86,1,44.27
1168,2605,778,4,38.5
1169,1896,13,2,124.55
1170,7925,98,2,132.97
1171,577,51,2,121.57
1172,2135,587,3,81.75
1173,386,28,2,53.23
1174,1748,125,2,110.4
1175,8542,117,5,131.41
1176,6057,589,2,125.58
1177,7468,726,3,50.81
1178,1461,166,2,131.78
1179,4791,156,4,68.71
1180,4781,845,4,81.48
1181,7978,472,2,56.39
1182,9460,929,2,72.38
1183,3980,708,5,91.42
1184,7927,693,3,61.22
1185,8032,658,4,76.72
1186,7899,259,2,145.24
1187,2352,914,1,126.84
1188,7473,673,5,81.41
1189,5739,129,2,45.2
1190,5047,657,1,148.52
1191,4100,84,3,93.2
1192,2984,957,4,125.35
1193,2659,476,4,117.19
1194,9248,715,5,64.04
1195,6733,185,5,122.32
1196,7768,835,3,59.43
1197,9319,654,4,42.04
1198,3742,15,3,101.79
1199,7417,810,3,31.21
1200,5260,273,4,114.88
1201,4469,398,2,127.51
1202,3473,652,2,124.24
1203,899,988,4,114.84
1204,8025,214,5,29.04
1205,41,754,3,28.92
1206,1629,220,1,28.06
1207,4213,173,2,75.08
1208,3395,607,5,77.72
1209,3033,111,2,101.09
1210,6006,641,1,18.27
1211,4179,404,1,136.16
1212,2011,968,5,124.39
1213,3818,329,3,10.62
1214,8197,781,4,143.22
1215,5201,984,1,69.47
1216,9803,253,2,141.91
1217,8979,793,3,56.9
1218,1600,975,1,55.84
1219,3711,751,1,97.18
1220,187,6,3,63.96
1221,1421,515,4,140.67
1222,2423,278,1,25.7
1223,2092,436,3,30.34
1224,1011,607,5,50.06
1225,7598,818,4,12.17
1226,8031,463,4,112.25
1227,678,522,5,79.24
1228,1506,316,3,90.78
1229,6401,481,5,61.13
1230,3703,50,2,37.19
1231,9802,888,4,115.59
1232,9399,5,1,25.19
1233,5633,352,3,53.77
1234,1141,994,1,46.54
1235,7104,197,5,10.9
1236,4198,718,1,37.11
1237,8747,258,5,144.29
1238,8852,744,1,46.27
1239,5810,61,2,72.64
1240,7309,826,4,77.0
1241,9959,707,3,136.81
1242,5809,664,5,11.3
1243,8383,56,2,91.89
1244,7389,954,5,109.72
1245,6380,635,1,89.47
1246,2382,415,1,37.8
1247,6831,557,2,7.07
1248,2460,422,3,100.47
1249,8523,765,2,56.2
1250,4384,19,2,8.58
1251,2949,659,5,67.51
1252,289,272,2,92.8
1253,2005,73,5,128.59
1254,6234,374,1,42.27
1255,2233,956,4,37.95
1256,6535,951,1,30.43
1257,403,27,1,34.85
1258,356,717,1,123.22
1259,9657,897,4,50.67
1260,2233,967,5,141.23
1261,8737,84,4,15.22
1262,7701,552,5,113.07
1263,4322,424,4,113.69
1264,4957,361,2,84.77
1265,4953,777,2,6.97
1266,1207,382,4,108.32
1267,2749,910,3,134.87
1268,2903,23,1,73.97
1269,1495,873,5,99.01
1270,242,293,5,121.7
1271,9764,169,4,75.14
1272,1071,554,4,100.44
1273,4884,995,2,98.16
1274,9953,150,4,39.93
1275,8158,934,3,128.03
1276,9561,344,2,112.39
1277,2543,204,4,136.36
1278,665,195,1,24.68
1279,6109,203,3,51.66
1280,1549,610,5,137.24
1281,1710,914,1,59.43
1282,2506,662,3,8.49
1283,7817,694,5,53.0
1284,1556,528,3,118.66
1285,9786,296,1,62.62
1286,2096,641,5,137.62
1287,1197,512,2,118.16
1288,9821,128,5,29.85
1289,9847,539,4,104.38
1290,2148,45,5,92.77
1291,9933,825,4,32.94
1292,4495,131,5,76.57
1293,3914,905,1,68.5
1294,3939,541,2,110.36
1295,4453,7,3,34.64
1296,261,44,3,117.0
1297,3460,197,1,148.23
1298,7835,730,5,135.95
1299,9422,347,3,82.11
1300,2256,862,5,89.46
1301,807,734,3,49.9
1302,4095,441,2,141.73
1303,2169,915,5,106.02
1304,4810,448,5,131.85
1305,524,537,5,123.07
1306,5233,530,4,28.08
1307,9691,404,4,22.22
1308,9482,376,3,129.04
1309,2860,191,4,103.56
1310,6151,995,4,32.12
1311,7452,552,4,58.51
1312,1726,825,4,136.82
1313,2210,886,3,97.23
1314,9311,64,4,36.38
1315,4761,835,1,140.04
1316,2675,534,1,44.23
1317,1212,738,5,13.82
1318,3764,928,4,27.26
1319,9792,268,1,123.91
1320,4499,848,5,28.51
1321,3603,836,2,93.19
1322,1406,396,5,58.47
1323,7857,711,3,112.63
1324,6896,508,2,122.88
1325,6892,580,1,40.13
1326,9126,108,5,130.27
1327,8433,379,5,37.14
1328,8010,801,3,145.7
1329,9338,155,5,65.99
1330,4733,377,5,134.27
1331,399,225,4,114.69
1332,9132,693,3,64.76
1333,4152,194,4,50.43
1334,295,424,5,95.86
1335,6172,367,2,56.29
1336,3913,817,2,55.85
1337,6312,340,3,137.0
1338,5933,996,2,70.5
1339,6685,729,2,149.17
1340,7267,322,2,118.5
1341,4616,660,5,50.46
1342,7221,225,3,93.3
1343,7035,605,2,131.21
1344,7204,398,1,83.23
1345,1736,687,5,141.94
1346,2030,954,3,71.21
1347,8520,547,3,88.37
1348,1229,88,1,107.26
1349,6310,731,1,6.95
1350,5095,417,1,119.16
1351,9337,702,3,126.39
1352,6840,916,5,101.45
1353,7590,441,1,113.7
1354,4126,697,3,139.41
1355,4116,832,2,115.15
1356,8878,430,3,144.44
1357,2281,304,4,6.96
1358,5180,616,1,92.41
1359,9664,392,2,6.25
1360,8110,947,5,28.41
1361,9658,802,2,138.65
1362,5782,583,1,66.01
1363,4251,436,5,55.13
1364,5594,384,5,105.25
1365,2435,331,1,20.23
1366,432,689,2,26.12
1367,1583,498,3,19.11
1368,2729,424,4,24.34
1369,1099,563,5,65.49
1370,789,308,5,55.55
1371,5696,10,5,148.65
1372,9850,270,4,58.41
1373,9668,66,5,136.71
1374,8013,802,4,61.21
1375,8476,266,4,83.91
1376,4392,220,4,142.71
1377,5335,321,5,72.95
1378,5099,852,2,62.94
1379,2552,891,1,70.67
1380,1741,486,1,22.92
1381,9257,835,3,43.87
1382,5272,213,1,29.89
1383,1409,709,1,52.21
1384,8583,345,3,30.9
1385,5695,952,3,133.13
1386,5048,533,5,90.58
1387,5749,637,4,121.18
1388,77,948,4,46.0
1389,7773,809,3,19.63
1390,1220,615,2,95.12
1391,9627,108,4,48.85
1392,1435,509,4,44.14
1393,1784,231,3,6.47
1394,1479,430,2,127.73
1395,8016,802,1,130.19
1396,8573,717,5,57.61
1397,9441,348,5,113.21
1398,3293,538,2,122.07
1399,5448,57,5,69.09
1400,8426,839,3,32.47
1401,2454,976,5,73.32
1402,4744,926,2,126.88
1403,6590,168,1,14.52
1404,9701,508,4,126.9
1405,5122,222,3,92.63
1406,478,793,4,149.75
1407,2024,877,1,14.22
1408,7805,671,3,17.36
1409,3891,401,3,27.72
1410,3075,744,3,139.97
1411,1629,383,1,5.44
1412,7215,962,4,79.9
1413,2545,844,4,105.0
1414,2988,348,4,73.83
1415,5121,455,4,138.13
1416,7985,638,5,126.12
1417,9140,255,4,12.68
1418,323,526,4,129.48
1419,5067,396,4,33.72
1420,6707,200,4,60.45
1421,7056,803,3,41.73
1422,6612,489,2,101.59
1423,7764,815,1,25.68
1424,9065,864,2,62.96
1425,7661,984,3,130.38
1426,5246,153,3,36.39
1427,6280,41,2,138.33
1428,1945,672,1,114.97
1429,9500,598,1,73.55
1430,2457,192,2,22.11
1431,3163,492,3,118.55
1432,4187,183,3,16.27
1433,3742,26,1,82.62
1434,7146,22,3,149.51
1435,2238,132,2,30.71
1436,8706,644,1,145.91
1437,8009,836,3,115.0
1438,6086,862,1,37.39
1439,8354,81,2,92.75
1440,9817,754,3,53.62
1441,3961,117,2,12.74
1442,3854,479,2,36.94
1443,1782,950,4,12.18
1444,9182,275,3,118.77
1445,4220,168,1,53.58
1446,9270,192,2,80.73
1447,9865,581,3,77.87
1448,6743,403,2,70.31
1449,2183,229,1,148.17
1450,7130,567,2,113.27
1451,3736,882,2,52.35
1452,2691,432,4,69.71
1453,9727,342,5,147.88
1454,5398,472,3,134.12
1455,5417,475,2,130.66
1456,9662,865,5,50.13
1457,2402,994,3,110.56
1458,9822,581,1,128.39
1459,9363,114,2,35.51
1460,3890,28,4,122.06
1461,1390,763,3,28.15
1462,4574,596,1,113.45
1463,7866,565,1,73.53
1464,2186,904,5,81.73
1465,525,634,5,98.05
1466,3170,232,2,130.0
1467,5054,69,4,59.34
1468,840,270,2,115.56
1469,2097,201,3,113.9
1470,1219,708,2,44.33
1471,4440,404,2,117.65
1472,7282,64,3,131.7
1473,7260,962,5,117.46
1474,7863,921,3,108.58
1475,1736,828,3,105.21
1476,1795,431,3,94.95
1477,5924,913,1,8.16
1478,7867,821,2,83.06
1479,1629,823,4,81.04
1480,460,26,4,13.96
1481,1168,85,5,114.25
1482,382,590,1,46.13
1483,2363,648,4,134.28
1484,8109,96,5,42.15
1485,3397,732,3,83.3
1486,8000,771,1,144.59
1487,2999,536,2,65.32
1488,9709,34,1,71.13
1489,2307,450,3,130.07
1490,9109,890,3,76.78
1491,7723,737,1,39.01
1492,3301,549,5,73.04
1493,6270,573,1,105.06
1494,4912,857,2,149.22
1495,6339,520,4,41.79
1496,52,372,4,32.78
1497,2211,193,4,39.02
1498,7925,647,2,103.86
1499,3475,679,3,66.18
1500,3712,171,3,7.54
1501,6811,198,4,62.11
1502,5571,820,3,54.44
1503,2920,675,4,6.55
1504,2626,81,2,142.78
1505,3090,381,1,10.12
1506,8881,891,2,6.4
1507,1577,520,3,117.85
1508,4738,617,4,35.89
1509,7064,671,5,122.63
1510,2592,226,4,125.44
1511,1867,118,1,121.65
1512,9142,563,4,91.52
1513,5304,410,4,99.3
1514,3629,139,5,118.98
1515,642,85,4,41.31
1516,7879,172,2,103.73
1517,8087,148,3,109.93
1518,2944,420,4,86.39
1519,9242,369,2,110.2
1520,372,547,5,143.84
1521,5846,879,2,100.76
1522,6290,51,1,41.21
1523,5540,209,4,39.26
1524,2079,665,1,71.19
1525,4560,121,3,95.14
1526,5971,310,5,19.55
1527,888,722,4,79.33
1528,5341,756,2,146.85
1529,8666,891,5,126.42
1530,1263,227,3,73.13
1531,5935,343,2,123.43
1532,8206,325,5,39.92
1533,324,951,2,120.98
1534,8735,226,5,95.02
1535,8047,257,4,60.11
1536,4270,187,5,6.34
1537,6245,119,4,126.35
1538,4309,251,1,40.14
1539,6983,660,3,147.04
1540,4879,74,3,113.82
1541,2820,331,5,122.6
1542,2375,571,1,97.5
1543,8874,359,5,17.85
1544,6807,385,4,93.03
1545,3103,363,2,58.26
1546,8994,335,2,145.51
1547,4306,803,5,125.3
1548,5587,278,1,77.03
1549,1303,873,1,114.92
1550,9626,644,3,101.2
1551,5176,53,5,54.41
1552,773,965,5,112.86
1553,4545,511,1,55.81
1554,7846,532,2,122.56
1555,5831,984,1,132.76
1556,8329,621,3,18.84
1557,169,814,2,131.72
1558,1836,772,2,48.62
1559,9371,91,4,137.85
1560,352,619,4,91.35
1561,3908,410,3,77.66
1562,3019,354,5,8.97
1563,4540,836,1,116.59
1564,6482,387,3,24.14
1565,3632,782,3,44.41
1566,7594,828,3,97.15
1567,1553,321,5,77.52
1568,8153,514,3,75.63
1569,7754,454,2,6.19
1570,1836,598,1,90.38
1571,4811,394,1,66.94
1572,7206,726,2,56.37
1573,8000,422,4,47.84
1574,6603,853,1,52.81
1575,4640,521,3,24.84
1576,4493,180,3,30.08
1577,2513,706,3,27.94
1578,8227,144,4,104.88
1579,3565,370,4,99.96
1580,9534,51,5,112.29
1581,4138,668,2,108.51
1582,2768,718,5,39.72
1583,3153,299,3,132.63
1584,1185,175,2,106.98
1585,9487,96,3,48.93
1586,8737,694,2,39.43
1587,3876,748,5,51.61
1588,6798,534,5,31.16
1589,307,445,3,95.98
1590,593,57,5,76.78
1591,9027,843,2,69.82
1592,4635,770,2,140.03
1593,9360,380,4,56.8
1594,2153,961,4,33.58
1595,1047,986,4,142.04
1596,3607,433,4,55.54
1597,3673,831,2,51.62
1598,1865,589,3,147.21
1599,1111,273,4,18.85
1600,7259,800,5,142.71
1601,3703,906,5,93.2
1602,224,997,3,100.4
1603,1594,838,2,78.86
1604,989,42,5,85.65
1605,3021,899,5,64.22
1606,2770,648,2,87.24
1607,179,751,3,127.88
1608,4273,584,1,119.62
1609,5968,581,2,145.85
1610,4328,146,5,80.43
1611,2107,382,4,21.81
1612,4417,280,2,7.18
1613,9778,865,4,126.13
1614,5417,249,1,138.16
1615,5133,687,3,105.22
1616,735,930,1,45.08
1617,4158,612,3,131.41
1618,5133,71,4,124.52
1619,3516,272,5,82.61
1620,7073,970,1,129.23
1621,4015,858,1,115.66
1622,5853,454,4,41.5
1623,882,685,2,21.42
1624,4636,400,2,57.55
1625,3152,909,5,57.02
1626,9479,789,2,138.57
1627,7511,505,4,105.25
1628,1092,718,2,52.37
1629,5653,965,4,74.31
1630,1712,139,2,130.26
1631,3866,367,4,64.74
1632,9368,192,4,95.66
1633,7490,933,2,53.25
1634,8711,196,5,69.04
1635,6562,478,1,30.79
1636,6232,830,4,90.09
1637,8358,94,4,87.63
1638,216,937,5,41.42
1639,4429,857,3,48.51
1640,2212,345,2,49.01
1641,1616,394,4,111.39
1642,5232,575,4,12.09
1643,8464,967,4,66.74
1644,7637,488,2,62.23
1645,7627,761,3,128.53
1646,5061,831,4,8.67
1647,3799,170,3,30.51
1648,6624,77,2,53.41
1649,1450,232,4,109.67
1650,6544,146,5,5.32
1651,2401,693,1,134.64
1652,4175,665,2,23.06
1653,1388,865,5,13.83
1654,7871,466,5,110.93
1655,1407,437,1,120.58
1656,6110,894,1,21.76
1657,8215,83,2,94.19
1658,8080,403,3,68.8
1659,9369,801,1,18.96
1660,1122,662,5,137.67
1661,7446,377,5,7.31
1662,4312,622,1,134.56
1663,478,584,4,125.72
1664,7201,244,1,66.53
1665,6924,897,2,39.31
1666,1998,445,3,58.86
1667,2591,125,2,48.62
1668,5929,190,4,113.24
1669,1488,418,2,143.99
1670,7552,469,5,50.75
1671,2440,987,5,76.32
1672,4219,858,4,45.88
1673,3068,607,4,100.5
1674,503,94,3,12.58
1675,3337,320,4,123.3
1676,2565,393,5,27.98
1677,2619,478,1,98.11
1678,2372,932,3,105.5
1679,5361,782,2,135.05
1680,4026,388,3,113.06
1681,5761,693,2,45.73
1682,3924,993,1,5.06
1683,7388,727,3,137.21
1684,6625,521,5,22.02
1685,8503,947,4,107.02
1686,9360,872,1,53.4
1687,3411,348,5,134.78
1688,6987,722,5,111.76
1689,9958,774,5,60.04
1690,8542,962,5,14.32
1691,1038,577,3,120.02
1692,9818,257,5,82.96
1693,1700,387,2,33.01
1694,9398,518,1,132.59
1695,6180,685,2,41.84
1696,429,92,4,88.61
1697,3267,582,1,67.78
1698,4886,507,4,38.1
1699,2667,820,5,137.44
1700,3793,261,3,33.14
1701,1600,1000,1,103.44
1702,1052,844,2,149.52
1703,8928,599,4,6.21
1704,8703,797,1,29.84
1705,1849,203,1,128.81
1706,7654,955,4,143.61
1707,7139,522,4,142.76
1708,9158,624,2,30.38
1709,3872,464,5,37.56
1710,3639,625,5,43.39
1711,4480,66,2,17.12
1712,2261,704,5,34.44
1713,5721,624,3,36.86
1714,545,161,4,116.55
1715,8883,721,3,29.57
1716,2338,911,1,69.56
1717,8856,627,2,98.28
1718,4969,670,3,114.05
1719,7342,760,4,86.2
1720,4732,391,1,6.86
1721,9121,66,1,44.81
1722,3886,538,5,54.43
1723,4942,921,5,123.42
1724,4305,352,5,22.97
1725,7736,772,1,89.93
1726,2323,939,5,36.3
1727,3281,935,5,126.18
1728,6875,697,4,112.22
1729,5081,451,1,123.56
1730,3577,213,4,142.31
1731,9710,687,3,132.83
1732,4584,181,5,136.11
1733,1993,787,1,12.43
1734,7215,586,5,74.8
1735,8078,967,4,126.55
1736,7303,710,1,64.61
1737,2561,258,2,137.06
1738,448,485,1,63.98
1739,5607,198,2,105.18
1740,2465,152,5,94.62
1741,7731,322,4,74.03
1742,8735,84,2,20.46
1743,5108,365,4,99.27
1744,524,563,4,118.24
1745,301,580,5,14.22
1746,1008,60,5,130.82
1747,652,268,1,115.04
1748,3631,212,3,116.62
1749,187,966,4,149.67
1750,7824,486,1,110.54
1751,6425,922,4,132.14
1752,5726,730,1,92.17
1753,7652,690,3,141.18
1754,4104,72,2,129.02
1755,788,800,1,94.14
1756,9506,456,2,137.07
1757,4560,96,2,137.89
1758,288,847,1,18.26
1759,5321,168,4,15.03
1760,6127,317,4,12.39
1761,1313,486,3,77.6
1762,5114,186,4,115.4
1763,3330,695,3,55.17
1764,1827,220,2,100.3
1765,7804,512,3,10.64
1766,6579,75,5,86.22
1767,1674,135,4,13.67
1768,7178,10,4,41.18
1769,1976,472,5,140.68
1770,5932,149,1,117.06
1771,476,691,1,107.79
1772,6878,412,1,74.71
1773,8541,502,3,125.01
1774,6476,354,4,21.92
1775,154,365,5,38.24
1776,3731,82,3,13.67
1777,4167,572,3,134.08
1778,2233,378,1,25.63
1779,9392,73,4,136.36
1780,96,996,1,22.26
1781,1868,254,2,12.1
1782,9738,802,4,59.94
1783,3427,495,4,77.27
1784,7842,488,5,33.08
1785,2914,673,3,94.82
1786,4676,742,2,81.81
1787,2202,595,1,51.28
1788,7599,223,1,71.82
1789,2387,438,4,65.67
1790,6572,679,2,58.5
1791,9304,906,3,35.28
1792,6929,61,5,137.76
1793,3483,688,3,46.62
1794,510,337,1,126.52
1795,4242,242,4,141.89
1796,6705,199,1,28.94
1797,9671,989,3,140.97
1798,125,985,4,42.47
1799,4771,106,4,45.89
1800,2083,78,1,83.4
1801,1136,639,3,47.47
1802,2404,973,5,124.86
1803,587,223,5,58.41
1804,4560,132,4,149.04
1805,4053,640,3,137.95
1806,465,24,2,73.74
1807,4056,57,4,83.21
1808,7674,49,3,131.67
1809,3225,336,1,40.25
1810,2977,654,4,75.55
1811,1910,937,1,114.83
1812,4864,353,1,129.91
1813,4113,316,2,105.82
1814,8341,808,3,32.35
1815,2249,627,3,36.22
1816,7132,800,5,58.42
1817,7578,901,1,107.0
1818,8767,173,5,26.54
1819,7573,745,2,47.69
1820,6812,931,2,148.79
1821,5803,85,4,89.84
1822,7509,920,3,83.84
1823,7265,140,3,15.71
1824,9963,772,5,118.5
1825,2301,279,4,70.8
1826,2012,502,2,93.99
1827,1624,448,3,48.79
1828,2564,951,4,98.58
1829,4876,218,4,115.19
1830,2026,111,2,77.82
1831,9868,528,4,44.0
1832,4587,992,3,84.22
1833,6507,558,4,71.05
1834,8569,326,2,105.96
1835,3948,741,3,137.86
1836,4730,858,4,60.5
1837,7063,394,1,129.55
1838,4187,94,4,109.48
1839,7287,568,4,98.25
1840,7013,420,3,115.17
1841,1845,365,3,16.35
1842,433,716,1,119.96
1843,909,789,1,14.53
1844,3372,504,1,44.54
1845,9002,451,4,79.1
1846,9449,518,4,48.44
1847,9450,314,3,35.05
1848,9258,590,4,34.6
1849,9279,691,3,56.56
1850,9478,912,2,67.28
1851,8212,84,4,134.11
1852,1734,721,3,36.95
1853,251,921,4,94.14
1854,8152,125,1,118.14
1855,5910,59,5,124.95
1856,3263,30,2,74.35
1857,7841,452,3,93.02
1858,1859,468,1,47.61
1859,8733,14,4,132.49
1860,6614,952,4,27.15
1861,4046,87,2,20.65
1862,3274,73,2,118.32
1863,6718,513,1,17.63
1864,6685,914,5,111.5
1865,3159,286,3,48.39
1866,2486,631,4,90.69
1867,9013,707,5,34.29
1868,7772,137,1,113.53
1869,1634,370,2,50.17
1870,8211,170,1,94.94
1871,6841,329,5,118.57
1872,6624,968,3,9.26
1873,1587,442,4,91.07
1874,2876,591,1,88.55
1875,4306,307,1,20.32
1876,5509,827,5,133.71
1877,1207,459,5,133.59
1878,4281,535,4,118.5
1879,518,387,2,27.4
1880,463,294,3,12.04
1881,6803,566,1,64.08
1882,4028,821,5,8.37
1883,6702,480,3,83.52
1884,8301,274,3,23.34
1885,13,406,1,22.99
1886,8210,345,3,43.39
1887,2041,312,3,54.67
1888,339,517,1,61.68
1889,8040,612,4,59.23
1890,3345,515,5,139.67
1891,6552,611,4,121.93
1892,2710,414,2,38.14
1893,5502,102,5,124.38
1894,4612,584,1,85.97
1895,9825,740,4,48.08
1896,2673,971,2,38.23
1897,9193,816,1,68.99
1898,3497,829,5,116.51
1899,6351,494,1,99.48
1900,3922,420,5,98.07
1901,2638,593,3,14.73
1902,4603,830,5,59.64
1903,852,167,5,81.24
1904,6683,951,3,111.64
1905,7374,260,5,5.22
1906,9868,391,1,117.64
1907,9586,328,5,31.07
1908,3503,156,4,137.56
1909,5201,840,2,111.11
1910,4508,715,5,64.06
1911,2719,242,1,62.0
1912,3131,844,2,149.28
1913,8064,216,2,120.62
1914,5256,28,4,18.72
1915,1529,41,5,132.57
1916,4148,942,1,14.2
1917,3287,403,2,124.31
1918,7869,721,1,148.1
1919,3486,359,4,102.3
1920,5936,708,3,103.33
1921,6652,971,5,28.31
1922,1013,581,3,11.2
1923,626,777,4,115.44
1924,4644,933,3,72.85
1925,5471,593,4,87.52
1926,3991,543,2,70.68
1927,991,770,5,32.69
1928,9346,116,4,53.92
1929,6827,603,2,36.58
1930,7395,368,3,117.57
1931,4553,442,4,61.03
1932,9375,753,5,110.09
1933,266,119,2,87.92
1934,559,153,3,67.03
1935,1620,55,1,107.62
1936,9376,896,5,36.48
1937,5735,975,1,15.59
1938,1612,953,2,48.79
1939,5248,384,5,43.86
1940,4301,725,5,22.22
1941,793,635,3,85.48
1942,8130,460,5,54.85
1943,8712,67,3,29.11
1944,3787,329,5,47.08
1945,9718,690,5,103.61
1946,854,862,3,117.19
1947,5684,99,5,50.08
1948,5573,616,1,47.84
1949,7118,870,3,30.13
1950,8872,111,5,90.47
1951,8270,835,3,101.68
1952,1721,406,1,10.43
1953,6643,388,1,110.95
1954,350,799,5,15.62
1955,4920,934,3,142.43
1956,8759,882,1,46.77
1957,3903,468,4,110.81
1958,2299,793,1,8.85
1959,8549,13,2,101.67
1960,8683,476,1,58.67
1961,6687,692,5,25.03
1962,6111,690,3,68.29
1963,2880,60,1,30.25
1964,768,911,4,105.16
1965,9930,311,4,120.45
1966,1658,839,1,146.96
1967,4871,73,2,50.7
1968,9992,476,3,81.76
1969,2178,207,4,21.43
1970,6552,253,1,140.08
1971,5928,404,3,86.89
1972,3640,669,4,50.46
1973,9540,107,3,129.34
1974,624,914,4,39.88
1975,353,104,5,144.2
1976,804,708,4,88.51
1977,9306,833,5,63.55
1978,4627,194,5,115.43
1979,341,900,1,8.84
1980,7869,812,3,18.25
1981,1541,740,5,41.54
1982,9535,425,1,68.19
1983,1254,262,3,62.5
1984,5563,555,2,147.26
1985,8376,727,3,115.92
1986,5219,393,3,139.47
1987,4964,459,2,31.74
1988,7292,709,3,50.77
1989,9880,716,3,40.19
1990,2196,769,4,144.56
1991,9140,297,5,113.56
1992,9576,548,4,90.16
1993,7873,860,5,110.73
1994,8100,905,5,93.74
1995,380,726,2,6.45
1996,2139,803,4,17.69
1997,1237,961,1,44.18
1998,8044,925,1,59.91
1999,9712,217,5,140.1
2000,1054,635,3,37.94
2001,6727,768,2,124.71
2002,7001,698,5,61.73
2003,6884,544,4,70.06
2004,4098,884,5,123.41
2005,4629,810,3,28.4
2006,8224,752,3,56.37
2007,9917,776,2,81.8
2008,1995,536,4,23.04
2009,8813,188,1,92.21
2010,6280,428,4,61.1
2011,1065,650,5,8.16
2012,1491,631,3,132.18
2013,3602,334,3,21.8
2014,7937,184,4,45.13
2015,3698,176,1,80.05
2016,8175,789,5,58.02
2017,363,224,5,66.15
2018,9897,421,4,45.75
2019,1542,676,3,43.56
2020,4046,194,5,59.19
2021,2952,943,5,75.51
2022,3180,798,3,77.61
2023,9153,696,5,69.87
2024,7584,126,2,30.21
2025,9261,300,2,133.46
2026,1098,997,1,87.0
2027,2508,795,5,17.21
2028,2507,365,2,90.24
2029,2326,415,5,100.91
2030,5778,478,1,38.74
2031,5305,48,3,100.11
2032,360,906,5,86.75
2033,5210,484,1,125.71
2034,1878,198,2,118.89
2035,2546,582,2,10.06
2036,8381,909,4,18.29
2037,4310,695,4,100.35
2038,8873,83,4,33.45
2039,289,518,4,87.76
2040,5485,560,3,123.38
2041,3741,1000,5,35.11
2042,7075,481,1,74.42
2043,115,465,3,56.08
2044,192,103,1,73.78
2045,8354,595,5,101.31
2046,6901,528,4,60.48
2047,5858,661,2,98.39
2048,1643,139,4,12.7
2049,4598,478,5,82.06
2050,8021,143,4,101.01
2051,386,156,4,41.86
2052,7706,411,5,31.27
2053,1623,866,1,27.31
2054,9943,649,4,17.2
2055,4729,940,3,142.55
2056,4699,316,1,31.17
2057,8768,757,1,127.9
2058,9664,220,4,93.25
2059,5997,990,2,148.12
2060,4471,634,1,117.54
2061,7525,695,1,77.53
2062,555,535,3,55.87
2063,7361,424,4,128.98
2064,210,485,2,73.2
2065,7308,832,4,131.17
2066,2365,921,4,54.56
2067,9730,693,3,70.47
2068,9937,194,5,14.14
2069,8883,297,4,143.79
2070,7046,917,3,53.69
2071,4958,639,3,138.55
2072,7843,835,2,104.61
2073,710,423,4,82.28
2074,7876,333,1,28.12
2075,9164,148,3,90.73
2076,2767,820,3,11.34
2077,9951,898,5,18.15
2078,8967,322,5,66.89
2079,9842,582,1,83.61
2080,2477,855,2,69.6
