order_id,user_id,order_date,total_amount,status
670,4832,2024-12-24,129.56,Cancelled
671,4697,2024-07-12,336.19,Delivered
672,4583,2024-07-22,22.57,Pending
673,4302,2024-09-01,375.04,Delivered
674,1510,2024-07-01,385.83,Shipped
675,2634,2024-05-05,271.57,Delivered
676,3782,2024-03-11,258.76,Pending
677,613,2024-05-18,431.59,Pending
678,876,2024-02-18,315.02,Shipped
679,3519,2024-06-14,280.2,Delivered
680,832,2024-10-14,364.66,Shipped
681,3041,2024-07-07,256.65,Cancelled
682,3866,2025-01-09,185.47,Pending
683,3249,2024-08-19,194.02,Cancelled
684,2292,2024-05-16,72.23,Cancelled
685,2413,2024-11-11,294.73,Cancelled
686,4261,2024-08-30,225.49,Delivered
687,919,2024-05-23,390.57,Delivered
688,2092,2024-08-12,36.23,Shipped
689,1517,2025-01-11,377.82,Shipped
690,3529,2025-01-09,422.03,Cancelled
691,346,2024-11-02,393.91,Pending
692,766,2024-07-22,452.6,Delivered
693,4210,2024-08-11,437.3,Cancelled
694,3363,2024-11-13,490.03,Pending
695,1495,2024-05-30,107.22,Shipped
696,4807,2025-01-18,298.42,Cancelled
697,4837,2024-04-06,221.49,Delivered
698,4914,2024-03-27,350.03,Delivered
699,1200,2024-07-24,76.77,Cancelled
700,4736,2024-04-05,19.49,Pending
701,4553,2024-06-29,164.59,Delivered
702,4543,2024-08-20,45.86,Delivered
703,872,2024-09-28,418.93,Delivered
704,4141,2024-05-09,304.28,Cancelled
705,1967,2025-02-05,64.77,Cancelled
706,3832,2024-09-10,246.77,Cancelled
707,3015,2024-11-19,202.48,Pending
708,1426,2024-11-19,24.23,Pending
709,2874,2025-01-27,53.0,Delivered
710,1378,2024-10-01,432.29,Cancelled
711,1631,2024-12-20,483.23,Shipped
712,2850,2024-11-27,168.53,Pending
713,4923,2024-07-15,41.99,Shipped
714,2963,2024-10-06,168.78,Pending
715,187,2024-06-30,473.62,Cancelled
716,3859,2024-07-25,70.35,Delivered
717,1035,2024-04-05,78.83,Delivered
718,3322,2024-05-10,466.75,Delivered
719,2791,2024-07-01,94.34,Shipped
720,3221,2024-10-01,158.85,Cancelled
721,4547,2024-09-24,47.23,Pending
722,3645,2024-03-02,89.32,Shipped
723,4440,2024-10-23,80.17,Cancelled
724,3327,2024-06-16,383.02,Shipped
725,1251,2024-02-15,384.27,Cancelled
726,4885,2024-11-17,274.39,Cancelled
727,2683,2024-10-04,435.55,Delivered
728,3855,2024-03-12,406.2,Pending
729,2417,2024-06-21,415.5,Delivered
730,1838,2024-06-02,124.81,Pending
731,192,2024-11-24,287.57,Cancelled
732,2864,2024-02-14,412.1,Pending
733,2447,2024-03-23,177.9,Cancelled
734,2350,2024-04-02,190.02,Cancelled
735,204,2025-01-25,377.13,Cancelled
736,4705,2024-09-03,146.43,Delivered
737,1151,2024-05-16,270.16,Cancelled
738,3128,2024-08-30,423.09,Cancelled
739,1313,2024-08-24,15.5,Delivered
740,201,2024-12-26,236.18,Cancelled
741,4627,2024-06-13,266.56,Shipped
742,4030,2024-06-22,160.46,Pending
743,4661,2025-01-16,209.45,Pending
744,4747,2024-08-07,257.05,Shipped
745,2839,2024-11-02,182.71,Cancelled
746,2782,2024-02-10,460.9,Delivered
747,4444,2024-03-24,164.73,Cancelled
748,4007,2024-09-29,30.05,Pending
749,1555,2024-09-08,74.52,Shipped
750,3342,2024-09-29,88.45,Shipped
751,3215,2024-12-19,281.9,Delivered
752,2085,2025-01-31,386.05,Delivered
753,2912,2024-07-10,123.72,Delivered
754,3528,2024-03-03,492.12,Shipped
755,2144,2024-06-20,449.42,Shipped
756,4566,2024-12-22,138.51,Pending
757,1667,2024-06-13,373.93,Shipped
758,2398,2024-11-12,161.32,Delivered
759,1604,2024-03-31,368.33,Delivered
760,3215,2024-05-23,369.56,Shipped
761,182,2025-01-03,479.08,Delivered
762,588,2024-05-11,184.44,Pending
763,909,2024-09-02,370.65,Pending
764,4528,2025-01-22,170.94,Pending
765,1666,2024-05-26,91.39,Pending
766,893,2025-01-10,352.67,Shipped
767,1898,2024-09-28,160.69,Shipped
768,4955,2024-08-04,474.68,Cancelled
769,1669,2024-02-14,485.76,Delivered
770,4788,2024-02-25,102.63,Pending
771,1426,2024-05-16,395.44,Cancelled
772,3303,2024-03-09,84.37,Cancelled
773,1051,2024-02-29,93.16,Shipped
774,3621,2024-10-31,171.29,Shipped
775,754,2024-07-18,67.85,Shipped
776,1244,2024-08-06,253.09,Cancelled
777,573,2024-04-14,417.81,Pending
778,3160,2024-12-20,144.89,Pending
779,4493,2024-10-16,327.55,Cancelled
780,4008,2024-10-21,32.64,Shipped
781,927,2024-08-04,132.13,Cancelled
782,3492,2025-02-06,466.19,Pending
783,1473,2024-09-07,65.14,Pending
784,2574,2025-01-02,142.36,Shipped
785,2902,2024-03-17,108.32,Delivered
786,1259,2024-11-27,482.45,Shipped
787,4824,2024-07-22,154.78,Pending
788,4839,2024-08-11,108.12,Delivered
789,615,2024-09-25,366.7,Shipped
790,4095,2024-11-03,197.47,Pending
791,4729,2024-07-03,252.49,Pending
792,4155,2024-03-29,369.68,Cancelled
793,2831,2024-08-17,325.24,Pending
794,4686,2024-10-27,432.23,Pending
795,1676,2024-05-01,387.81,Delivered
796,2573,2024-03-29,106.49,Cancelled
797,3422,2024-10-05,316.74,Cancelled
798,9,2024-03-29,155.73,Delivered
799,1835,2024-09-20,481.27,Pending
800,4299,2024-10-14,63.16,Delivered
801,2701,2024-08-17,449.9,Cancelled
802,2236,2024-12-26,337.17,Shipped
803,800,2024-05-20,30.08,Pending
804,2548,2024-06-28,421.23,Cancelled
805,3097,2025-01-12,233.19,Cancelled
806,1086,2024-04-17,265.51,Pending
807,2215,2025-01-05,303.67,Shipped
808,931,2024-09-19,409.53,Cancelled
809,3837,2024-06-08,389.64,Shipped
810,2890,2024-10-19,105.84,Cancelled
811,4575,2024-07-18,365.41,Cancelled
812,4820,2025-02-09,449.4,Pending
813,2463,2024-03-22,349.16,Pending
814,2798,2025-01-02,59.49,Pending
815,4709,2024-07-03,18.87,Pending
816,2877,2024-07-09,45.15,Delivered
817,2445,2024-03-10,40.91,Cancelled
818,1032,2024-03-17,166.71,Pending
819,2982,2024-04-13,111.3,Delivered
820,1956,2024-09-21,14.96,Cancelled
821,374,2024-12-23,25.59,Cancelled
822,2346,2024-11-21,117.41,Cancelled
823,4388,2024-05-29,117.52,Cancelled
824,1230,2024-03-04,493.15,Pending
825,4582,2024-10-14,326.43,Pending
826,4402,2024-05-26,305.78,Pending
827,3568,2024-11-12,318.15,Shipped
828,1359,2024-08-05,443.23,Cancelled
829,2603,2024-11-13,18.17,Pending
830,175,2024-04-25,221.68,Shipped
831,2005,2024-08-22,48.86,Shipped
832,1294,2024-03-23,464.89,Cancelled
833,4143,2024-04-12,149.97,Cancelled
834,2255,2024-09-10,95.28,Cancelled
835,1988,2025-02-04,178.13,Shipped
836,1656,2024-10-30,404.6,Pending
837,3360,2024-03-20,138.21,Pending
838,3881,2024-10-19,220.43,Delivered
839,4304,2024-11-13,454.13,Shipped
840,3247,2024-12-28,316.94,Cancelled
841,3156,2024-08-13,460.68,Cancelled
842,2067,2024-08-22,430.42,Delivered
843,1434,2024-07-19,113.35,Shipped
844,2770,2024-05-23,395.95,Delivered
845,1710,2025-01-05,29.89,Cancelled
846,3656,2024-12-19,455.97,Delivered
847,3340,2024-04-16,102.92,Pending
848,645,2024-08-24,111.11,Delivered
849,4970,2024-05-22,414.56,Pending
850,1255,2024-11-09,65.05,Cancelled
851,2493,2024-07-24,292.97,Shipped
852,2690,2024-09-20,475.77,Shipped
853,4996,2025-02-04,75.68,Pending
854,757,2024-06-15,400.52,Shipped
855,1619,2024-11-30,488.1,Delivered
856,1953,2025-01-13,163.19,Cancelled
857,4261,2024-10-16,363.23,Shipped
858,3675,2025-01-04,364.32,Cancelled
859,4814,2024-10-23,110.29,Cancelled
860,889,2024-02-10,61.24,Delivered
861,1912,2024-07-06,177.11,Pending
862,2357,2024-11-09,342.64,Delivered
863,2425,2024-08-03,481.42,Cancelled
864,2078,2024-12-22,159.0,Pending
865,1880,2024-10-10,103.49,Pending
866,4287,2024-06-18,452.4,Pending
867,1610,2024-11-02,470.65,Cancelled
868,514,2025-01-22,243.07,Shipped
869,2803,2025-01-21,97.58,Delivered
870,402,2024-08-17,49.89,Cancelled
871,339,2024-04-22,383.33,Cancelled
872,1997,2024-11-07,419.53,Delivered
873,792,2024-06-10,368.6,Cancelled
874,3192,2024-11-11,149.28,Shipped
875,2065,2024-07-06,391.43,Cancelled
876,689,2024-02-24,340.91,Cancelled
877,1260,2024-04-18,340.02,Cancelled
878,1980,2024-11-01,68.44,Delivered
879,4561,2024-06-02,464.12,Shipped
880,1753,2024-05-16,357.39,Cancelled
881,1846,2025-01-08,284.73,Shipped
882,1732,2024-12-23,319.32,Shipped
883,1800,2024-10-29,258.96,Cancelled
884,2364,2024-08-14,10.25,Cancelled
885,1939,2025-01-04,39.39,Shipped
886,2152,2025-01-16,51.84,Delivered
887,4761,2025-01-01,178.41,Pending
888,3576,2024-05-05,102.96,Pending
889,2832,2025-01-08,366.49,Delivered
890,2100,2024-10-24,182.26,Delivered
891,2233,2024-07-02,265.29,Pending
892,505,2024-06-02,273.77,Shipped
893,1267,2024-08-13,439.6,Delivered
894,2085,2024-04-19,103.76,Delivered
895,847,2024-04-30,109.92,Delivered
896,4710,2024-08-16,58.25,Delivered
897,4363,2024-10-31,209.16,Cancelled
898,1391,2025-01-01,306.9,Shipped
899,4971,2024-11-14,360.87,Pending
900,1949,2025-02-04,159.97,Pending
901,1563,2024-12-20,455.95,Delivered
902,3183,2025-01-05,47.18,Pending
903,4764,2024-09-12,487.66,Delivered
904,4978,2024-08-07,255.67,Cancelled
905,4358,2024-03-27,287.83,Shipped
906,2899,2024-08-24,58.15,Shipped
907,2095,2024-09-11,35.39,Shipped
908,697,2024-11-24,290.87,Delivered
909,697,2024-05-08,20.22,Shipped
910,2694,2024-03-13,329.33,Shipped
911,4377,2024-06-08,277.79,Delivered
912,3727,2024-06-02,195.58,Delivered
913,4443,2024-07-18,87.95,Cancelled
914,4140,2024-06-05,432.15,Delivered
915,2286,2024-02-24,60.68,Delivered
916,1970,2024-02-19,471.09,Cancelled
917,1720,2024-09-22,255.84,Delivered
918,4346,2024-06-01,85.65,Shipped
919,4326,2024-09-05,165.57,Delivered
920,2403,2024-03-23,363.6,Cancelled
921,880,2024-08-30,325.01,Pending
922,4315,2024-07-21,71.32,Pending
923,861,2024-11-21,488.42,Delivered
924,132,2024-10-29,48.94,Pending
925,93,2024-06-01,205.67,Cancelled
926,1076,2024-05-20,148.98,Delivered
927,1046,2024-12-14,347.85,Cancelled
928,987,2024-03-04,335.6,Delivered
929,862,2024-05-06,488.1,Delivered
930,4187,2024-07-25,146.77,Shipped
931,2482,2024-11-24,427.43,Shipped
932,700,2024-03-17,447.29,Pending
933,4888,2024-04-22,431.38,Pending
934,4500,2024-02-25,250.02,Pending
935,4022,2024-11-16,60.05,Shipped
936,4890,2024-06-12,93.69,Pending
937,4681,2024-05-29,242.41,Pending
938,2152,2024-12-04,209.18,Pending
939,794,2024-08-04,316.67,Shipped
940,2892,2024-10-01,337.79,Delivered
941,2007,2025-01-28,299.83,Delivered
942,1538,2025-01-19,358.25,Shipped
943,2921,2024-05-26,414.78,Cancelled
944,4155,2024-07-08,124.45,Cancelled
945,2939,2024-04-23,161.18,Pending
946,3567,2024-12-23,35.87,Shipped
947,161,2024-05-28,187.59,Delivered
948,1275,2024-03-04,308.6,Pending
949,2386,2024-09-01,285.17,Delivered
950,957,2024-06-08,51.1,Pending
951,3584,2024-04-10,208.58,Delivered
952,4091,2025-01-09,442.29,Shipped
953,4470,2024-11-17,121.16,Shipped
954,3808,2024-10-19,493.5,Delivered
955,3334,2024-12-22,458.76,Pending
956,397,2024-03-17,152.72,Shipped
957,2179,2024-07-15,455.7,Delivered
958,631,2024-12-26,160.35,Delivered
959,2352,2024-04-03,147.46,Cancelled
960,3876,2024-04-03,137.31,Shipped
961,2660,2024-07-06,463.18,Cancelled
962,4945,2024-05-09,76.01,Shipped
963,2446,2024-07-01,319.37,Pending
964,71,2025-02-01,173.15,Delivered
965,1968,2024-07-10,31.29,Cancelled
966,3047,2024-07-07,255.18,Cancelled
967,2854,2024-06-24,105.98,Shipped
968,4784,2024-07-25,198.84,Cancelled
969,4912,2024-03-07,296.6,Cancelled
970,578,2024-09-02,403.15,Shipped
971,3641,2024-09-24,145.76,Shipped
972,3528,2024-08-26,428.4,Cancelled
973,3887,2024-08-22,447.93,Delivered
974,2215,2025-01-17,307.77,Cancelled
975,4986,2024-03-04,415.36,Pending
976,1801,2025-01-03,36.79,Cancelled
977,4284,2024-12-24,134.27,Delivered
978,3928,2024-12-25,209.1,Cancelled
979,2721,2024-12-17,132.57,Delivered
980,2344,2024-05-29,483.4,Pending
981,4731,2024-09-05,170.24,Cancelled
982,1715,2024-10-26,68.51,Pending
983,2532,2025-01-21,451.08,Shipped
984,2760,2024-02-18,37.92,Pending
985,3140,2024-12-16,301.1,Shipped
986,3159,2024-12-29,10.64,Shipped
987,4780,2024-05-04,276.54,Delivered
988,4245,2024-04-17,335.3,Pending
989,1151,2024-02-14,373.23,Shipped
990,1638,2024-12-24,19.45,Pending
991,3965,2024-03-04,83.09,Shipped
992,2304,2024-05-22,147.87,Pending
993,4790,2024-07-08,390.59,Cancelled
994,3911,2024-11-21,442.02,Pending
995,4556,2024-07-08,492.29,Cancelled
996,1366,2024-04-30,496.4,Shipped
997,4980,2024-12-02,32.43,Cancelled
998,2825,2025-01-23,194.83,Shipped
999,2834,2024-04-11,123.28,Pending
1000,3721,2024-05-29,248.86,Delivered
1001,4276,2025-01-06,472.98,Pending
1002,1168,2025-01-12,194.8,Delivered
1003,1376,2024-10-11,72.96,Shipped
1004,1763,2024-03-13,206.61,Pending
1005,2323,2024-05-01,353.16,Delivered
1006,4616,2024-09-02,184.38,Pending
1007,4093,2024-10-22,74.91,Delivered
1008,2508,2024-06-09,343.04,Delivered
1009,1974,2024-10-14,360.39,Delivered
1010,4394,2024-03-30,60.16,Shipped
1011,3739,2024-11-19,47.17,Cancelled
1012,4369,2024-05-29,345.48,Cancelled
1013,4047,2024-12-23,290.51,Pending
1014,57,2024-08-27,124.6,Delivered
1015,3157,2024-07-10,495.42,Cancelled
1016,3772,2024-08-29,206.63,Shipped
1017,3967,2024-12-13,126.83,Delivered
1018,2147,2024-04-13,201.02,Pending
1019,325,2024-06-05,92.04,Cancelled
1020,2811,2024-02-18,358.63,Cancelled
1021,772,2024-02-28,387.14,Pending
1022,370,2024-05-05,429.1,Shipped
1023,797,2024-08-13,109.81,Cancelled
1024,3537,2024-05-27,104.09,Shipped
1025,3872,2024-10-16,132.44,Delivered
1026,1722,2024-05-13,119.77,Pending
1027,3318,2024-05-14,140.66,Shipped
1028,282,2024-03-10,355.78,Delivered
1029,1179,2024-09-05,364.49,Pending
1030,1610,2024-11-22,296.59,Delivered
1031,1997,2024-03-03,401.6,Cancelled
1032,2440,2024-08-19,194.62,Shipped
1033,4758,2025-02-07,388.02,Shipped
1034,1651,2024-07-14,287.51,Shipped
1035,4802,2024-02-26,116.93,Pending
1036,2260,2024-05-23,184.86,Shipped
1037,830,2024-09-25,168.8,Shipped
1038,1426,2024-06-20,185.76,Cancelled
1039,2595,2024-03-19,154.44,Shipped
1040,212,2024-05-12,46.03,Pending
1041,433,2024-06-26,164.92,Pending
1042,4104,2024-04-20,411.12,Cancelled
1043,4941,2024-05-05,134.16,Pending
1044,1810,2024-07-08,304.8,Pending
1045,3032,2024-03-22,311.13,Delivered
1046,4943,2024-02-19,209.18,Delivered
1047,1727,2024-12-18,326.9,Delivered
1048,2843,2025-01-20,32.39,Delivered
1049,4636,2024-05-03,133.36,Pending
1050,3135,2024-07-21,435.27,Cancelled
1051,2359,2024-09-30,226.95,Cancelled
1052,4600,2024-04-28,194.64,Shipped
1053,479,2024-07-24,49.49,Delivered
1054,2206,2024-05-23,409.21,Pending
1055,2640,2024-12-18,416.91,Cancelled
1056,819,2024-07-20,164.43,Pending
1057,2810,2024-10-05,427.75,Shipped
1058,2428,2024-10-01,155.41,Pending
1059,4411,2024-08-07,405.77,Cancelled
1060,3416,2024-05-22,53.04,Cancelled
1061,3347,2024-04-26,12.57,Cancelled
1062,1274,2024-03-07,187.4,Delivered
1063,4884,2024-07-22,193.45,Delivered
1064,396,2024-12-21,100.48,Shipped
1065,338,2025-01-04,498.66,Shipped
1066,4356,2024-09-30,51.15,Pending
1067,4889,2024-03-22,102.14,Pending
1068,2019,2024-03-24,144.44,Pending
1069,4597,2024-12-25,445.05,Pending
1070,922,2024-04-29,132.48,Delivered
1071,2036,2024-10-04,199.43,Pending
1072,2580,2025-02-01,340.87,Delivered
1073,3621,2024-10-27,365.05,Delivered
1074,3517,2024-10-04,428.19,Shipped
1075,3915,2024-06-16,306.16,Cancelled
1076,1163,2024-04-25,30.94,Cancelled
1077,255,2024-08-17,457.13,Delivered
1078,1689,2024-03-30,335.72,Shipped
1079,2478,2024-09-02,151.2,Cancelled
1080,3957,2024-11-29,148.79,Shipped
1081,2551,2024-04-30,174.88,Shipped
1082,3596,2024-10-07,460.38,Shipped
1083,3909,2024-03-07,479.36,Pending
1084,1312,2024-10-29,40.16,Delivered
1085,2422,2024-07-18,223.83,Cancelled
1086,417,2024-12-19,411.79,Delivered
1087,3649,2024-05-07,210.39,Pending
1088,2807,2024-08-20,423.36,Shipped
1089,819,2024-10-16,486.08,Delivered
1090,4837,2025-01-29,332.95,Delivered
1091,1174,2024-04-25,401.38,Cancelled
1092,493,2024-06-14,232.19,Shipped
1093,3898,2024-08-28,490.12,Pending
1094,2842,2024-09-20,383.79,Shipped
1095,45,2024-02-28,462.04,Shipped
1096,1122,2024-12-19,468.48,Delivered
1097,2720,2024-09-24,446.33,Shipped
1098,3910,2024-03-05,203.46,Shipped
1099,3200,2024-06-17,350.53,Cancelled
1100,2435,2024-03-11,60.14,Delivered
1101,4852,2024-10-09,317.82,Pending
1102,3800,2024-11-19,388.8,Cancelled
1103,4642,2024-05-03,52.49,Delivered
1104,1466,2024-07-25,309.89,Pending
1105,4795,2024-02-25,467.47,Pending
1106,2421,2025-01-15,10.43,Shipped
1107,3437,2024-08-18,77.28,Delivered
1108,2141,2024-08-11,197.13,Pending
1109,2193,2024-06-22,420.76,Pending
1110,3587,2024-11-04,132.17,Delivered
1111,884,2024-06-05,103.34,Cancelled
1112,1467,2024-06-20,63.51,Pending
1113,4906,2024-05-17,302.67,Pending
1114,1466,2024-10-19,309.55,Delivered
1115,3758,2024-04-10,443.65,Pending
1116,3311,2024-03-18,236.75,Pending
1117,3472,2024-05-07,468.18,Shipped
1118,3396,2024-03-02,400.13,Shipped
1119,4556,2025-01-15,210.96,Delivered
1120,3147,2024-12-27,163.98,Delivered
1121,4733,2024-07-08,147.27,Delivered
1122,110,2024-07-15,323.45,Shipped
1123,4764,2024-07-18,102.41,Delivered
1124,2470,2024-03-08,284.24,Pending
1125,920,2024-05-08,130.36,Shipped
1126,216,2024-06-22,77.25,Shipped
1127,1808,2024-06-05,160.17,Shipped
1128,2673,2024-09-28,392.0,Cancelled
1129,3093,2024-10-08,423.76,Delivered
1130,2417,2024-07-12,494.16,Shipped
1131,3340,2024-05-20,481.99,Delivered
1132,1314,2024-03-03,390.51,Shipped
1133,1474,2024-08-05,364.11,Delivered
1134,1646,2024-11-03,218.62,Pending
1135,389,2024-04-17,81.04,Pending
1136,549,2024-04-16,132.98,Shipped
1137,3473,2024-04-01,314.23,Pending
1138,2437,2024-12-30,498.77,Delivered
1139,2614,2024-05-24,84.34,Shipped
1140,2041,2024-05-16,371.48,Shipped
1141,77,2024-07-01,99.4,Pending
1142,3228,2024-12-23,476.64,Cancelled
1143,965,2024-09-25,201.53,Delivered
1144,3378,2024-06-20,419.95,Pending
1145,2944,2024-08-29,474.11,Delivered
1146,3289,2024-09-09,285.14,Cancelled
1147,4076,2024-08-17,310.81,Cancelled
1148,4939,2024-10-02,152.5,Delivered
1149,3093,2025-02-02,99.67,Shipped
1150,404,2024-08-14,457.83,Cancelled
1151,2454,2024-07-23,436.13,Shipped
1152,2208,2025-01-22,397.88,Pending
1153,3371,2024-04-07,166.98,Cancelled
1154,1713,2024-12-14,418.86,Cancelled
1155,3321,2024-06-30,233.32,Pending
1156,3651,2024-10-07,386.01,Cancelled
1157,3767,2024-10-27,426.88,Delivered
1158,4133,2025-02-03,189.65,Cancelled
1159,1260,2024-09-28,268.11,Delivered
1160,3749,2025-01-23,335.13,Delivered
1161,2570,2024-06-10,484.12,Delivered
1162,4883,2025-02-08,22.3,Shipped
1163,1129,2025-01-07,264.78,Pending
1164,2589,2024-04-29,342.44,Pending
1165,2993,2024-09-29,76.78,Delivered
1166,582,2024-08-15,410.51,Pending
1167,1222,2024-07-04,243.39,Delivered
1168,4587,2024-06-17,447.74,Pending
1169,4033,2024-08-22,267.62,Shipped
1170,1437,2024-05-14,409.5,Cancelled
1171,4153,2024-05-11,96.92,Delivered
1172,1791,2024-05-30,282.47,Pending
1173,371,2024-10-27,444.19,Cancelled
1174,2646,2024-03-12,480.87,Shipped
1175,935,2024-07-02,390.29,Cancelled
1176,3073,2024-07-19,363.03,Delivered
1177,3812,2024-04-17,281.21,Delivered
1178,3225,2024-05-25,259.32,Pending
1179,259,2024-07-20,276.74,Shipped
1180,2750,2024-07-11,92.2,Shipped
1181,2187,2025-01-25,251.07,Delivered
1182,1957,2025-02-04,355.47,Delivered
1183,273,2024-09-14,110.57,Delivered
1184,1433,2024-08-07,353.76,Shipped
1185,1670,2024-09-17,66.76,Cancelled
1186,622,2024-06-13,90.71,Cancelled
1187,513,2024-07-21,196.24,Pending
1188,3615,2024-12-02,83.32,Shipped
1189,4732,2025-01-30,346.63,Pending
1190,954,2025-02-05,478.02,Delivered
1191,4792,2024-03-24,409.44,Pending
1192,811,2024-04-15,19.31,Delivered
1193,3496,2024-04-04,322.62,Shipped
1194,2598,2025-02-02,465.91,Shipped
1195,1176,2024-04-29,451.58,Shipped
1196,620,2024-09-29,304.02,Shipped
1197,685,2024-03-11,486.77,Pending
1198,148,2024-08-19,198.56,Cancelled
1199,1058,2024-05-30,228.62,Cancelled
1200,3966,2024-09-14,455.13,Pending
1201,4209,2024-04-03,112.48,Delivered
1202,831,2024-02-15,35.88,Shipped
1203,3102,2024-06-29,34.27,Shipped
1204,532,2024-07-21,335.63,Shipped
1205,780,2025-01-20,26.67,Pending
1206,2615,2024-11-21,491.06,Cancelled
1207,3333,2024-02-23,292.62,Shipped
1208,2191,2024-04-27,78.16,Cancelled
1209,2498,2024-04-27,307.76,Pending
1210,3300,2024-12-11,458.59,Shipped
1211,4049,2024-11-13,86.9,Delivered
1212,1833,2024-09-16,251.29,Shipped
1213,4365,2024-07-12,136.88,Delivered
1214,408,2024-10-23,335.35,Pending
1215,3284,2024-03-12,215.92,Shipped
1216,1077,2025-01-29,255.33,Shipped
1217,3996,2024-08-08,36.17,Pending
1218,2740,2024-10-04,327.37,Pending
1219,764,2024-02-12,430.14,Delivered
1220,3115,2024-12-23,310.66,Delivered
1221,4449,2025-01-03,80.77,Cancelled
1222,3630,2025-01-18,465.15,Shipped
1223,3665,2024-07-16,380.25,Cancelled
1224,4583,2024-12-01,398.86,Delivered
1225,238,2024-05-05,201.22,Cancelled
1226,3391,2024-06-27,85.41,Shipped
1227,3948,2024-04-23,175.82,Pending
1228,1789,2024-11-17,88.42,Pending
1229,4774,2025-02-08,476.16,Pending
1230,855,2024-11-12,159.36,Cancelled
1231,3554,2024-08-26,309.91,Delivered
1232,1501,2024-10-24,491.06,Pending
1233,3626,2025-01-09,317.1,Shipped
1234,1230,2024-03-06,454.88,Shipped
1235,1628,2024-10-31,397.76,Shipped
1236,1859,2024-04-01,360.8,Delivered
1237,219,2024-06-07,34.12,Cancelled
1238,1613,2024-04-07,447.08,Pending
1239,3979,2024-10-03,155.66,Pending
1240,334,2024-06-09,86.73,Shipped
1241,3607,2024-03-02,369.33,Cancelled
1242,3309,2024-09-06,436.82,Shipped
1243,1020,2024-10-01,265.98,Delivered
1244,2309,2024-11-02,416.76,Cancelled
1245,296,2024-10-09,180.17,Delivered
1246,738,2024-05-05,134.98,Delivered
1247,4054,2024-09-19,329.0,Delivered
1248,4504,2024-12-04,410.8,Cancelled
1249,1342,2025-01-09,421.71,Pending
1250,3007,2024-09-01,309.26,Delivered
1251,1813,2024-03-31,394.39,Delivered
1252,2324,2024-07-10,464.49,Pending
1253,170,2024-10-18,357.01,Pending
1254,1045,2024-08-01,345.42,Cancelled
1255,1708,2024-09-22,453.71,Pending
1256,3878,2025-02-03,352.78,Pending
1257,4779,2024-08-06,344.96,Delivered
1258,2784,2025-01-11,435.23,Cancelled
1259,2327,2024-09-22,125.86,Delivered
1260,3347,2024-10-24,417.98,Cancelled
